variable_name,event_definition,code,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type
C_AMI_AESI,Acute myocardial Infarction,3.46E+15,MEDCODEID,Acute myocardial infarction of apical-lateral wall,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,299714019,MEDCODEID,Acute myocardial infarction of inferior wall,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,3.57E+15,MEDCODEID,Acute myocardial infarction of inferolateral wall,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1.39E+16,MEDCODEID,Acute myocardial infarction of inferolateral wall with posterior extension,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,3.75E+15,MEDCODEID,Acute myocardial infarction of inferoposterior wall,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,3.45E+15,MEDCODEID,Acute myocardial infarction of lateral wall,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,9.68E+14,MEDCODEID,Acute myocardial infarction of posterolateral wall,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1.39E+16,MEDCODEID,Acute myocardial infarction of right ventricle,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,450322013,MEDCODEID,Acute non-Q wave infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1780501013,MEDCODEID,Acute non-ST segment elevation myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1218860015,MEDCODEID,Acute papillary muscle infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,299710011,MEDCODEID,Acute posterior myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1234306015,MEDCODEID,Acute septal infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,116992017,MEDCODEID,Acute subendocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,2.73E+15,MEDCODEID,Acute transmural myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,4.61E+14,MEDCODEID,Acute transmural myocardial infarction of unspecif site,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,299709018,MEDCODEID,Anterior myocardial infarction NOS,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,4.98E+14,MEDCODEID,Atrial septal defect as current complication following acute myocardial infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,2.20E+14,MEDCODEID,Attack - heart,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,5.38E+14,MEDCODEID,Cardiac rupture after acute myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1.58E+15,MEDCODEID,Cause of Death- Acute Myocardial Infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1.58E+15,MEDCODEID,Cause of Death- Myocardial Infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1786197015,MEDCODEID,Coronary thrombosis,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,8.84E+14,MEDCODEID,Coronary thrombosis,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1.39E+16,MEDCODEID,Delayed postmyocardial infarction pericarditis,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,6.16E+14,MEDCODEID,Diabetes mellitus insulin-glucose infusion in acute myocardial infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,299783019,MEDCODEID,Double coronary vessel disease,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,109916013,MEDCODEID,Dressler's syndrome,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,256455012,MEDCODEID,ECG: antero-septal infarct.,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,256459018,MEDCODEID,ECG: lateral infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,256460011,MEDCODEID,ECG: myocardial infarct NOS,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,256452010,MEDCODEID,ECG: myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,256453017,MEDCODEID,ECG: no myocardial infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,256454011,MEDCODEID,ECG: old myocardial infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,256458014,MEDCODEID,ECG: subendocardial infarct,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,256457016,MEDCODEID,ECG:posterior/inferior infarct,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,8.19E+15,MEDCODEID,Family history of myocardial infarction in first degree relative less than 60 years,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,8.19E+15,MEDCODEID,Family history of myocardial infarction in second degree relative less than 50 years,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,6.55E+15,MEDCODEID,First myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,451369010,MEDCODEID,H/O: Myocardial infarction in last year,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,8.14E+14,MEDCODEID,Haemopericardium as current complication following acute myocardial infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,37443015,MEDCODEID,Heart attack,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,8.09E+15,MEDCODEID,History of acute ST segment elevation myocardial infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1.74E+15,MEDCODEID,History of myocardial infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,299796018,MEDCODEID,Ischaemic cardiomyopathy,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,2.86E+15,MEDCODEID,MI - Myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,5.06E+15,MEDCODEID,MI - Silent myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,2.20E+14,MEDCODEID,MI - acute myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1229885017,MEDCODEID,Microinfarction of heart,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,7.57E+15,MEDCODEID,Mitral valve regurgitation due to acute myocardial infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,7.08E+15,MEDCODEID,Mixed myocardial ischaemia and infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1235655012,MEDCODEID,Mural thrombosis,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,9.87E+15,MEDCODEID,Mural thrombus of left ventricle following acute myocardial infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,8.84E+14,MEDCODEID,Myocardial Infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,2.86E+15,MEDCODEID,Myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1.40E+16,MEDCODEID,Myocardial infarction due to demand ischaemia,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,5.43E+14,MEDCODEID,Myocardial infarction with complication,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1.41E+16,MEDCODEID,Myocardial infarction with non-obstructive coronary artery,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,6.04E+15,MEDCODEID,Non-Q wave myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,299718016,MEDCODEID,Other acute myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,299720018,MEDCODEID,Other acute myocardial infarction NOS,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,299834013,MEDCODEID,Other specified ischaemic heart disease,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,3.58E+15,MEDCODEID,Postmyocardial infarction syndrome,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,208365015,MEDCODEID,Postoperative myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,455423016,MEDCODEID,"Postoperative myocardial infarction, unspecified",,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,455422014,MEDCODEID,Postoperative subendocardial myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,2.12E+14,MEDCODEID,Postoperative transmural myocardial infarction of anterior wall,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,2.12E+14,MEDCODEID,Postoperative transmural myocardial infarction of inferior wall,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,2.12E+14,MEDCODEID,Postoperative transmural myocardial infarction other sites,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,2.12E+14,MEDCODEID,Postoperative transmural myocardial infarction unspec site,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,7.09E+15,MEDCODEID,Recent myocardial infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1.59E+14,MEDCODEID,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1.59E+14,MEDCODEID,Rupture of chordae tendinae as current complication following acute myocardial infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1.59E+14,MEDCODEID,Rupture of papillary muscle as current complication following acute myocardial infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,6.65E+15,MEDCODEID,STEMI - ST elevation myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,350376014,MEDCODEID,Silent myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,299782012,MEDCODEID,Single coronary vessel disease,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,494438016,MEDCODEID,Subendocardial ischaemia,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,7.57E+15,MEDCODEID,Subsequent NSTEMI (non-ST segment elevation myocardial infarction),,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,7.57E+15,MEDCODEID,Subsequent ST segment elevation myocardial infarction of inferior wall,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,299808017,MEDCODEID,Subsequent myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,299811016,MEDCODEID,Subsequent myocardial infarction of anterior wall,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,299812011,MEDCODEID,Subsequent myocardial infarction of inferior wall,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,299813018,MEDCODEID,Subsequent myocardial infarction of other sites,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1.19E+14,MEDCODEID,Subsequent myocardial infarction of unspecified site,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,7.57E+15,MEDCODEID,Subsequent non-ST segment elevation myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,8.31E+15,MEDCODEID,Thrombolysis In Myocardial Infarction risk score for unstable angina or non-ST-segment-elevation myocardial infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1786198013,MEDCODEID,Thrombosis - coronary,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1.01E+14,MEDCODEID,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction",,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,350346019,MEDCODEID,Triple vessel disease of the heart,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,299712015,MEDCODEID,True posterior myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,6.71E+13,MEDCODEID,Ventricular septal defect as current complication following acute myocardial infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,9.05E+14,MEDCODEID,[RFC] Myocardial infarction (MI),,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,461192018,MEDCODEID,[V]Observation for suspected myocardial infarction,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,3.62E+14,MEDCODEID,[X]Acute transmural myocardial infarction of unspecif site,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,300881018,MEDCODEID,[X]Subsequent myocardial infarction of other sites,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,300882013,MEDCODEID,[X]Subsequent myocardial infarction of unspecified site,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,XE0Uh,RCD,Acute myocardial infarction,C0155626,Acute myocardial infarction,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,G30z.,RCD,Acute myocardial infarction NOS,C0155626,Acute myocardial infarction,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,X200E,RCD,Myocardial infarction,C0027051,Myocardial Infarction,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,G30z.,RCD2,Acute myocardial infarct. NOS,C0155626,Acute myocardial infarction,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,G30..,RCD2,Acute myocardial infarction,C0027051,Myocardial Infarction,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,G31y1,RCD2,Microinfarction of heart,C0264696,Microinfarct of heart,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,G363.,RCD2,Rup cd w w't h'mpc/cmp f ac MI,C0348867,Rupture of cardiac wall without hemopericardium as current complication following acute myocardial infarction,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,371817007,SCTSPA,Acute ventricular septal rupture,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,370477004,SCTSPA,Atrial rupture,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,233847009,SCTSPA,Cardiac rupture due to and following acute myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,28931004,SCTSPA,Coronary artery rupture,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,270906004,SCTSPA,Mitral chordae rupture,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,266250003,SCTSPA,Mitral papillary muscle rupture,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,233860003,SCTSPA,Post-infarction mitral papillary muscle rupture,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,194865003,SCTSPA,Rupture of cardiac wall without hemopericardium as current complication following acute myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,194866002,SCTSPA,Rupture of chordae tendinae due to and following acute myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,274098004,SCTSPA,Rupture of chordae tendineae,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,735566005,SCTSPA,Rupture of coronary artery co-occurrent and due to aneurysm of coronary artery,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,3098007,SCTSPA,Rupture of interventricular septum,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,1.65E+16,SCTSPA,Rupture of interventricular septum following acute myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,457777001,SCTSPA,Rupture of left atrioventricular (not morphologically mitral) valve chordae tendinae,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,473379000,SCTSPA,Rupture of left atrioventricular (not morphologically mitral) valve leaflet,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,457782008,SCTSPA,Rupture of left atrioventricular (not morphologically mitral) valve papillary muscle,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,5919001,SCTSPA,Rupture of papillary muscle,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,194867006,SCTSPA,Rupture of papillary muscle as current complication following acute myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,457662004,SCTSPA,Rupture of pulmonary valve cusp,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,457747007,SCTSPA,Rupture of right atrioventricular (not morphologically tricuspid) valve chordae tendinae,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,473376007,SCTSPA,Rupture of right atrioventricular (not morphologically tricuspid) valve leaflet,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,457752002,SCTSPA,Rupture of right atrioventricular (not morphologically tricuspid) valve papillary muscle,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,473375006,SCTSPA,Rupture of tricuspid valve leaflet,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,457622003,SCTSPA,Rupture of tricuspid valve papillary muscle,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,457722005,SCTSPA,Rupture of truncal valve cusp,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,30277009,SCTSPA,Rupture of ventricle due to acute myocardial infarction,,,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,297197008,SCTSPA,Ruptured tricuspid chordae,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,250984000,SCTSPA,Torn aortic cusp,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,251003004,SCTSPA,Torn mitral leaflet,,,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,57054005,SCTSPA,infarto agudo de miocardio,C0155626,Acute myocardial infarction,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,194811003,SCTSPA,"infarto agudo de miocardio, SAI",C0155626,Acute myocardial infarction,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,22298006,SCTSPA,infarto de miocardio,C0027051,Myocardial Infarction,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,371068009,SCTSPA,infarto de miocardio complicado,C1299620,Myocardial infarction with complication,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,194824003,SCTSPA,microinfarto cardíaco,C0264696,Microinfarct of heart,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,42531007,SCTSPA,microinfarto cardíaco,C0264696,Microinfarct of heart,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,233847009,SCTSPA,ruptura cardíaca posterior a infarto agudo de miocardio,C0340332,Cardiac rupture due to and following acute myocardial infarction,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,29889000,SCTSPA,ruptura del corazón,C0018813,Myocardial rupture,possible,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,57054005,SNOMEDCT_US,Acute myocardial infarction,C0155626,Acute myocardial infarction,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,155304006,SNOMEDCT_US,Acute myocardial infarction,C0155626,Acute myocardial infarction,narrow,C,AMI,AESI
C_AMI_AESI,Acute myocardial Infarction,194796000,SNOMEDCT_US,Acute myocardial infarction,C0155626,Acute myocardial infarction,narrow,C,AMI,AESI
